person_id,name,gender,abuser_project_count
8516,John Carradine,2,2
85162,Gouchy Boy,2,1
85170,Ron Canada,2,4
85171,Ellen Albertini Dow,1,1
85178,Christa Campbell,1,4
851784,Mackenzie Foy,1,2
85199,Alan Thicke,2,2
85203,Damian Lee,2,4
85204,Jeff Beesley,2,1
8521,Eddie Quillan,2,1
8522,Zeffie Tilbury,1,2
85226,Tudor Istodor,0,2
8528,Grant Hill,2,1
8529,Jon Landau,2,1
853194,Patrick Leahy,2,1
8534,Kathy Bates,1,10
85349,Jan Lustig,2,1
8535,Gloria Stuart,1,1
85354,Nick Tate,2,2
85359,Dan Tobin,0,1
8536,Victor Garber,2,7
8537,Jonathan Hyde,2,2
85386,Irina Björklund,1,1
854,James Stewart,2,4
8540,Danny Nucci,2,1
85409,Max Showalter,2,3
8541,Jason Barry,2,1
85410,Denis O'Dea,2,1
85411,Tino Struckmann,0,1
85412,Olivier Gruner,2,3
85415,Jack Dimich,2,1
85419,Dylan Kenin,2,2
85422,Joshua Minnick,0,1
85425,Ramon Novarro,2,1
85426,Don Alvarado,2,1
85437,John Hodiak,2,1
8545,Bernard Fox,2,1
8547,Jonny Phillips,2,1
85480,Ryan Carnes,2,1
85484,Matthew Del Negro,2,1
85485,Barbara Lawrence,1,1
85500,Sab Shimono,0,1
85501,James O'Shea,2,1
85510,Joshua Rubin,2,1
85516,Shelly Varod,1,1
85519,Madhavan,2,1
8553,Seth Adkins,2,1
85535,Derek Newark,2,1
85537,Frank Williams,2,1
85550,Michael Boston,2,1
85551,Giovanni Veronesi,0,1
85565,Lee Smart,0,1
85566,Doug Barron,0,1
85567,Suzanne Hawkins,0,1
85568,Rejean Cournoyer,0,1
85569,John Beale,0,1
856,Ben Gazzara,2,2
85622,Jacqueline Lord,1,1
857,Arthur O'Connell,2,1
8570,Vincent Maraval,0,1
85716,Robert C. Ramirez,0,1
85738,Lillian West,1,1
8574,Walter Salles,2,1
85752,Jermaine Crawford,0,1
85756,Frankie Shaw,1,1
85757,Joe Jonas,0,2
85759,Maria Canals-Barrera,1,3
85778,'Snub' Pollard,2,1
85779,Wilson Bethel,2,1
85812,Michael Buie,2,1
85822,Anthony C. Ferrante,2,1
85825,Leighton Meester,1,2
85837,Fay DeWitt,1,1
85838,Hope Summers,1,1
85846,Jesslyn Fax,1,2
85847,Nydia Westman,1,3
85848,Loretta Young,1,1
85851,Jack Voglin,0,1
85867,Matt Mulhern,2,1
85868,Dan Tullis Jr.,2,1
85869,John Dennis Johnston,2,3
85895,Broderick Crawford,2,1
85897,Hobart Cavanaugh,2,1
8591,Ted Grossman,0,1
85921,Joseph Hieu,0,1
85922,Tom Butler,2,1
85926,Melyssa Ade,1,1
85930,John Mayer,2,1
85931,D. L. Hughley,2,1
85935,Richard Wattis,2,2
85937,Aubrey Mather,2,1
85949,Daniel Quinn,2,1
85957,Sarah Edwards,1,1
85970,Neil Edmond,2,1
85982,Guido Lollobrigida,2,3
859896,Paul Saucido,0,1
85990,Walter Baldwin,2,1
860,Eve Arden,1,1
86001,Peggy Cummins,1,1
86006,Paul Eiding,2,1
86007,Jim Ward,0,1
86034,Julianne Nicholson,1,1
86041,Delilah Cotto,1,2
86051,Joshua Logan,2,1
8606,Robert Shaw,2,2
8608,Murray Hamilton,0,5
861,Kathryn Grant,1,1
86104,Patricia Morison,1,1
86132,Claire Holt,1,1
86136,Ann Prentiss,1,1
86137,Johnny Brown,2,2
86138,Thalmus Rasulala,2,1
86151,Vladimir Mashkov,2,1
86170,Audrey Wasilewski,1,1
86175,Dawn Lewis,1,1
862,George C. Scott,2,2
86232,Lucy Boynton,1,2
86237,Joe Pingue,2,1
86267,Ana Gasteyer,1,5
86270,Joseph Kosinski,2,1
86272,Natacha Itzel,1,1
86273,Lisa Rotondi,1,1
86274,Michael Arnona,0,1
86275,Veronica Russell,1,1
86276,Sean Boyd,0,2
86278,Danny Cosmo,2,1
86279,Sean M. Sellers,0,1
86290,Derek Jarman,0,1
863,Orson Bean,2,2
8630,Erich von Stroheim,0,2
86310,Connie Britton,1,3
86313,Jack Mulcahy,0,1
86314,Mindy Cohn,1,2
86320,Sean Cameron Michael,2,1
8633,Lloyd Gough,2,1
8634,Jack Webb,2,1
86343,Salome Jens,1,1
86344,Frances Reid,1,1
86345,John Lawrence,2,1
86346,Elisabeth Fraser,0,2
86347,Robert Brubaker,2,2
86349,Reginald Sheffield,2,1
86368,Andrew Duggan,2,2
86369,Parley Baer,2,2
8637,Hedda Hopper,1,2
8638,Anna Q. Nilsson,1,1
86390,John Sebastian,0,1
86442,Michael J. Reynolds,2,1
86467,Jay Simpson,2,1
86468,Sarah Wayne Callies,1,2
86475,Robert Alan Beuth,0,1
86479,Shaun Dingwall,2,1
86480,Rupert Procter,2,2
86488,Susan Glover,0,1
86498,Gabriel Iglesias,2,1
86499,Mike Genovese,0,1
865,Michael Bay,2,30
86500,Nicolás López,2,1
86525,Paul Tamasy,2,1
86527,Norman Browning,2,1
86528,Nicola Cavendish,1,1
86536,Bill Stinchcomb,2,1
8654,Matthew Modine,2,4
86547,Drew Pillsbury,2,1
8655,R. Lee Ermey,2,5
8656,Dorian Harewood,2,4
86561,Polly Noonan,0,1
8657,Kevyn Major Howard,0,1
86571,Tom Milanovich,2,1
8658,Ed O'Ross,2,2
86580,Len Bajenski,0,1
86588,Dean Teaster,0,1
8659,John Terry,2,1
8660,Kieron Jecchinis,0,1
86602,Jerry Trimble,2,2
8662,Tim Colceri,2,1
86624,Collette Wolfe,1,1
86626,Aziz Ansari,2,2
86633,Lisa Lu,1,1
86636,Aleksandr Bashirov,2,1
8664,Bruce Boa,2,1
86653,Carter Jenkins,2,1
86654,Austin Butler,2,2
8676,Dean Devlin,2,1
86764,Olivia Cheng,1,1
86812,Ted Manson,2,1
86827,Evelyn Brent,1,2
8685,Andrew Niccol,2,1
8686,Sacha Gervasi,2,1
8687,Chi McBride,2,5
86875,Aleksandr Semchev,0,1
8688,Diego Luna,2,6
8689,Barry Shabaka Henley,2,2
869,Gale Anne Hurd,1,4
8690,Kumar Pallana,2,2
86903,Dallas Page,2,2
8691,Zoe Saldana,1,7
86919,Jamie Harrold,2,4
8692,Eddie Jones,2,1
86923,Caroline Williams,1,1
86928,Brent Jasmer,2,1
8693,Jude Ciccolella,2,3
8695,Guillermo Díaz,2,2
8697,Stephen Mendel,2,1
8699,Michael Nouri,2,1
86998,Vera Alentova,1,1
8700,Sasha Spielberg,0,1
87003,Curtis Armstrong,2,6
87007,Amy Wright,1,1
8701,Laurie MacDonald,1,1
87010,Silvio Muccino,2,1
8702,Jason Hoffs,2,1
87038,Joanna Kerns,1,1
87042,Ron Mathews,2,1
87056,Khamani Griffin,2,1
87070,Michael Chernus,2,1
87072,Sara Downing,1,2
87073,Rodney Rowland,2,1
87074,Michael Anthony Rosas,2,1
87075,Milos Milicevic,0,1
87079,Jaleel White,2,1
87091,Bill Guttentag,2,1
87097,Neil Dudgeon,2,2
871046,Denny Cain,0,1
87106,Jordan Brady,2,2
87108,Dayton Callie,2,2
87117,Cynda Williams,1,1
87118,Michael Beach,2,6
87119,Earl Billings,2,1
87120,Deborah Raffin,1,1
87125,Sada Thompson,1,1
87131,Lenny Clarke,2,2
87134,Herbie Ade,0,1
87147,Sarah Deakins,1,1
87152,Shelby Chong,1,1
87165,Jennifer Holland,1,1
8719,Ryszard Kotys,0,1
87192,Mike O'Malley,2,2
87194,Christine Adams,1,2
87208,Sheila Moore,1,1
87210,Robert Koons,0,1
87227,Stella Arroyave,1,2
87228,Lana Antonova,1,2
87229,Lindsay Barth,0,1
87232,Bruce McIntosh,2,2
8725,Olivia de Havilland,1,1
87255,Cyndi Lauper,1,1
8726,Patric Knowles,2,1
87265,Tenoch Huerta,0,1
8727,Basil Rathbone,2,1
87280,Bellamy Young,1,2
87281,Jeffrey Ross,2,1
87287,Bonnie Aarons,1,1
87297,Tannishtha Chatterjee,0,1
873,Robert Roy Pool,2,1
8730,Melville Cooper,2,1
8731,Ian Hunter,0,2
87310,Julia Jones,1,2
87312,James Parks,0,2
87316,Lindsay Price,1,1
87317,Nikki Cox,1,2
87332,Andrew Shaifer,2,1
87360,Michael Taliferro,2,2
87370,Howard Negley,0,2
87381,Valarie Ianniello,0,1
87386,Neal Jimenez,0,1
87404,Robert Winley,0,2
87416,Charlotte Cornwell,1,1
87417,Alfred Lynch,2,2
87425,Robert Liensol,0,1
87426,William Nadylam,2,1
87437,Amy Paffrath,1,1
87440,Chris Carmack,2,1
87444,Sarah Habel,1,1
87457,Stefan Schnabel,2,4
87461,Don Francks,2,1
87465,Dein Perry,0,1
8747,Stephen McEveety,2,6
87472,James Whitmore Jr.,2,1
87477,Chu Chu Malave,2,1
87478,Kevin Geer,2,2
87518,Robin Hughes,2,2
87519,Connie Gilchrist,1,1
87543,Senkichi Taniguchi,0,1
87544,Tadao Nakamaru,0,2
87562,Demian Slade,0,1
87565,Savage Steve Holland,2,1
87567,Cody Longo,2,1
87571,Jennifer Robertson,0,1
87575,Arnold Pinnock,2,1
87579,Natalie Krill,1,1
87588,Carlos Mencia,2,1
87590,David Greenwalt,2,1
876,Jonathan Hensleigh,2,1
87662,Issei Takahashi,2,2
87665,Peggy Maley,1,1
87667,Émile Zola,2,1
87669,Alexie Gilmore,1,2
8767,Jim Caviezel,2,4
87673,Beth McCarthy-Miller,1,1
87685,Ann Sothern,1,3
87695,Carlo Carlei,2,1
87697,William Gargan,2,1
87707,John Ventimiglia,2,3
87714,Lionel Mark Smith,2,1
8772,Mattia Sbragia,2,1
87722,Noomi Rapace,1,1
87743,Miguel Ángel Suárez,2,1
87744,Charles Weldon,0,1
87752,Dorothy Neumann,1,1
87755,Dagen Merrill,2,1
8776,Claudia Gerini,1,1
87766,Greg Lawson,2,1
87811,Scott McLean,2,1
87817,Pooch Hall,2,1
87819,Dawnn Lewis,1,1
87822,Damon Wayans Jr.,2,1
87823,Edna May Wonacott,0,1
87824,Charles Bates,2,1
87825,Clarence Muse,2,2
87826,Janet Shaw,1,1
87827,Estelle Jewell,0,1
8783,Eric Bana,2,3
8785,Ciarán Hinds,2,5
8786,Ayelet Zurer,1,3
8789,Mathieu Amalric,2,2
879,Billy Bob Thornton,2,9
87915,Gijs Scholten van Aschat,0,1
8792,Lynn Cohen,1,3
87920,Laura Mooney,1,1
87932,Renée Elise Goldsberry,1,2
87956,D.W. Moffett,2,1
87957,Keith Szarabajka,2,6
880,Ben Affleck,2,31
88029,Alison Brie,1,2
88031,Eddie Velez,2,2
88059,Tommy Davidson,2,2
88076,Cody Linley,2,1
88094,Robert Hooks,2,3
88124,Jesse Plemons,2,4
88164,Luigi Cozzi,2,1
88168,Rebecca Staab,1,2
88170,Byron Webster,2,1
88183,Omar Gooding,2,1
88186,A.J. Johnson,1,1
882,Liv Tyler,1,6
88222,Wincenty Grabarczyk,0,1
88228,Rocco DeVilliers,0,1
8828,Lillian Gish,1,2
8829,Mae Marsh,1,1
883,Will Patton,2,2
8833,Ralph Lewis,2,1
88359,Christian Fuhlendorff,0,1
8839,George Beranger,0,1
88392,Robbie Kay,2,1
884,Steve Buscemi,2,15
8841,Donald Crisp,0,1
8843,Mick Jackson,2,2
8844,Lawrence Kasdan,2,3
88449,Laurinda Barrett,1,1
88450,Chuck McCann,2,1
88458,Robert Ellis Miller,2,1
88474,Neri Marcorè,2,1
88506,Joel Paul Reisig,0,1
88507,Justin Isfeld,2,1
88508,Johnny Lechner,0,1
8851,Whitney Houston,1,1
88516,Billy Warlock,2,1
88524,Brian Bremer,0,1
88525,Ben Meyerson,0,1
8853,Ralph Waite,2,2
88537,Erik Holmey,0,1
88539,Daniell Edwards,0,1
8854,Bill Cobbs,2,6
8856,DeVaughn Nixon,2,1
88569,Edna Best,0,1
8857,Debbie Reynolds,1,2
88579,Howard Estabrook,2,1
8858,Ivan Reitman,2,6
88581,Ben Lyon,2,1
8859,Bernie Brillstein,2,2
88597,Jay Paulson,2,1
88598,Lourdes Benedicto,1,1
88599,Chauncey Leopardi,2,2
886,William Fichtner,2,13
8860,Michael C. Gross,2,3
88600,Mary Thompson,0,1
88610,John Stronach,2,1
88611,Bill Boyce,2,1
886142,Jacqui Holland,1,2
88622,B. J. Ward,1,1
88630,Jess Liaudin,0,1
88642,Harold Shumate,2,1
88649,Bob Steele,2,1
88663,Lyndon Brook,2,1
88671,Richard Dix,2,3
88687,José Torres,0,1
88699,Steven R. McQueen,2,1
887,Owen Wilson,2,13
88706,Kellie Cockrell,1,2
8872,Rick Moranis,2,2
88728,Syd Saylor,2,1
8873,Annie Potts,1,2
8874,Ernie Hudson,2,9
88748,Richard Venture,0,4
8875,David Margulies,2,2
88750,Tom Gilroy,2,2
8876,Randal Kleiser,2,3
8877,Bronte Woodard,0,1
8878,Allan Carr,2,1
8879,Robert Stigwood,2,6
8880,Neil A. Machlis,2,3
8882,Joel Thurm,2,1
888594,Anthony Gudas,2,2
88867,Norma Shearer,1,2
88873,Jane Murfin,0,2
88880,Angus MacPhail,2,1
88881,John Heldabrand,0,2
88882,Norma Connolly,1,1
88883,Lola D'Annunzio,0,1
88884,Kippy Campbell,0,1
88885,Robert Essen,0,1
88886,Richard Robbins,2,1
88887,Dayton Lummis,2,2
88888,Peggy Webber,1,1
88906,Cyril Delevanti,2,1
8891,John Travolta,2,29
8892,Olivia Newton-John,1,2
88926,Armando Iannucci,2,1
88928,Nelson Franklin,2,1
8893,Stockard Channing,1,8
8894,Jeff Conaway,2,5
88946,Howard McGillin,2,1
8895,Didi Conn,1,2
88950,Joel McKinnon Miller,2,1
88957,Dick Sutherland,2,2
8896,Barry Pearl,2,2
88961,Ben Weber,2,1
88967,Greg Berlanti,2,1
8897,Michael Tucci,2,2
88972,Kenneth Macgowan,0,1
88977,Alberta Vaughn,0,1
88979,Yakima Canutt,2,1
8898,Kelly Ward,0,1
88986,Oliver Drake,0,1
8899,Jamie Donnelly,1,1
88995,Adrianne Palicki,1,1
8900,Dinah Manoff,1,2
89000,John Ward,2,1
8901,Edd Byrnes,2,1
89012,John Ince,0,1
8902,Sid Caesar,2,2
89025,Kirby Morrow,2,1
8903,Dody Goodman,1,1
89038,Antony Carbone,0,1
8904,Susan Buckner,1,1
8905,Ellen Travolta,1,1
8906,Annette Charles,1,1
89064,Ralph Truman,2,1
8907,Dennis Stewart,2,1
89084,John Howard Lawson,2,1
89088,Hedy Lamarr,1,1
8909,John Brownjohn,2,2
89091,Onslow Stevens,2,1
89101,Louise Beavers,1,1
89112,Anthony Leondis,0,1
89113,John Robert Hoffman,0,1
89139,Dimitri Toscas,0,1
89141,Jerry Hardin,2,4
8915,Wolfgang Glattes,2,2
89193,Carlo Verdone,2,1
89208,Edward Underdown,2,1
89233,Shonie Carter,0,1
89239,Jay Hieron,0,3
8924,Frank Langella,2,10
8925,Emmanuelle Seigner,1,7
89250,John Penney,2,1
89251,Melinda Clarke,1,1
8926,Barbara Jefford,1,1
8927,Jack Taylor,2,1
892734,Tiera Skovbye,1,1
89277,Ralph Zucker,0,1
89278,Barbara Nelli,0,1
89287,Nathan Parker,0,1
89292,Elizabeth Bogush,1,1
893,Tony Scott,2,7
8930,John Cleese,0,6
89313,Eugene Jackson,0,1
89320,Tim Lewis,0,1
89358,Jermaine Andre,0,1
89366,Frank Shamrock,2,1
8937,John Wood,2,1
89375,Travis Aaron Wade,2,3
8944,Jamie Lee Curtis,1,8
8945,Kevin Kline,2,6
89451,Steve Mackall,2,1
89462,Kali Hawk,1,2
8947,Tom Georgeson,2,1
8949,Peter Fonda,2,6
89499,Jonathan Hernandez,0,1
8952,Bert Schneider,2,1
89535,Norman Krasna,2,1
8954,Virgil Frye,2,1
89578,Paul Daley,0,1
89582,Gene Evans,2,1
89615,Bud Jamison,2,1
8962,Luke Askew,2,3
89624,Adel Bencherif,2,1
8963,Karen Black,1,5
8964,Toni Basil,1,1
89645,Péter Kálloy Molnár,0,1
89656,John Entwistle,2,1
8966,Bruce Robinson,0,1
89661,Robert Osterloh,2,1
8967,David Puttnam,2,1
89687,Tom Brown,2,1
89691,Frank Puglia,2,1
897,Bonnie Timmermann,1,1
89706,Alistair McGowan,0,1
89708,Brian Palermo,0,1
89714,Ilram Choi,0,1
89719,Paolo Montalbán,2,1
89725,Joyce Compton,1,1
89727,Egon Brecher,2,1
89731,Constance Bennett,1,2
89732,Virginia Sale,1,1
89733,Theodore von Eltz,2,1
89735,Doodles Weaver,2,1
89744,Ferdinand Gottschalk,0,2
8975,Sam Waterston,2,6
89750,Gabriel Dell,2,1
8976,Haing S. Ngor,2,2
8977,Craig T. Nelson,2,4
8978,Spalding Gray,2,2
89782,Horace B. Carpenter,0,1
89784,Phyllis Diller,1,1
8979,Patrick Malahide,2,4
89815,Anna Wintour,0,1
89821,Dimitri Leonidas,2,1
89822,Tuppence Middleton,1,1
89834,Barry Kelley,2,1
89837,John F. Hamilton,0,1
89838,Leo Penn,2,4
8984,Bill Pullman,2,6
8985,Margaret Colin,1,3
89857,Keili Lefkovitz,0,1
8986,James Rebhorn,2,8
8987,Lisa Jakub,1,1
89897,Victor Brooks,0,1
89913,Leo C. Popkin,0,1
89981,László Benedek,2,2
90,Isabel Coixet,1,1
9000,Christopher Figg,2,1
90000,John Miljan,2,1
90033,Aly Michalka,1,1
90037,James Lapine,2,1
90039,Chip Zien,2,1
90040,Kim Crosby,0,1
90041,Con Schell,2,1
90046,Liz White,1,1
90060,Pilou Asbæk,2,2
90074,Monte Blue,2,1
90081,Fouad Mikati,0,1
90083,Michael Silva,0,1
90111,Melissa Molinaro,1,2
90113,Katarzyna Wolejnio,1,1
9012,Jonny Lee Miller,2,4
9013,Kevin McKidd,2,2
90130,Aaron Ashmore,2,1
90141,Silvio Berlusconi,0,1
90149,Big Boy,2,2
9015,Kelly Macdonald,1,2
90163,Ben Piazza,2,1
90170,Alfred Lutter,2,1
90172,Brett Marx,2,1
9018,Anne Rice,1,1
90186,Tiger Haynes,0,1
90198,Lyman Ward,2,1
902,Milton Welsh,2,2
9020,David Geffen,2,2
9021,Stephen Woolley,2,3
9022,Redmond Morris,2,1
90230,Helen Kleeb,1,1
90281,Alex Garcia,2,1
9029,Stephen Rea,2,7
90298,Lennie Weinrib,2,1
9030,Thandie Newton,1,5
90300,Buddy Foster,2,1
90301,Joan Gerber,1,1
90302,Fred Wolf,0,1
9031,Domiziana Giordano,1,1
9032,Bryan Singer,2,14
9033,Christopher McQuarrie,2,7
90337,Don Blakely,2,1
9034,Michael McDonnell,2,2
90340,Willie Colón,2,1
90341,Danny Comden,2,2
9035,Kenneth Kokin,2,2
9036,Art Horan,0,1
90363,Douglas Jackson,2,1
9037,François Duplat,0,1
90375,Christy Cabanne,1,1
9038,Hans Brockmann,0,1
90380,Charles Butterworth,2,1
90384,Arline Judge,1,5
90387,Andrew W. Garroni,0,1
9039,John Ottman,2,2
90441,Tito Goya,2,1
9045,Stephen Baldwin,2,6
90451,Tom Sturridge,2,1
9046,Chazz Palminteri,2,9
90467,Andrew Shaver,2,1
9047,Christine Estabrook,1,1
90474,Jeff Carlson,2,1
90475,David Hanson,2,1
9048,Clark Gregg,2,6
90492,Lynn Shelton,1,2
90498,Devon Bostick,2,2
90517,Jeffrey Lynn,2,1
90519,Christopher Curry,2,1
90520,Susan Oliver,1,1
90522,Daniel Mann,2,1
90529,Brenda Currin,1,1
90533,Robert Giardina,2,1
90534,Al Madrigal,2,1
90535,Kelly Hyde,0,1
90537,Tracy Schornick,0,1
90539,Jeff Cooper,2,1
90546,Andrew Schofield,2,1
90553,Alejandro Rose-Garcia,0,1
90559,Midge Sanford,1,2
90570,Atsuko Takahata,1,1
90571,Toshihiko Seki,0,1
90607,Massy Tadjedin,0,1
90610,Vincent Ventresca,2,1
90624,John Gregson,2,2
90625,George Murcell,2,1
90627,Wolf Frees,2,2
90633,Gal Gadot,1,3
90643,Mervyn Johns,2,2
90654,Pam Dawber,1,2
9067,Frank Morgan,2,1
9071,Billie Burke,1,1
9072,Margaret Hamilton,1,2
90721,Zorianna Kit,0,2
90723,Kathryn Kirkpatrick,1,1
90740,Janine Duvitski,1,1
90741,John Salthouse,2,1
90755,Janet Montgomery,1,1
90757,Mike Straub,2,1
90763,Stephen Bill,0,1
90768,Richard Ireson,0,1
9084,Herman Bing,2,2
90844,Jessie Lee Fulton,1,1
90846,Michael Harvey,0,1
90853,Noelle Balfour,0,1
9090,Bodil Rosing,0,3
9093,Jane Winton,1,2
9096,Gino Corrado,0,3
9097,Gibson Gowland,2,1
91029,Cass Morgan,0,2
91030,Michael Mantell,2,3
91031,Zachary Chaltiel,0,1
91032,Claire Jacobs,0,1
91033,Paul Cassell,2,1
91034,Desiree Casado,0,2
91035,Jessica Brooks Grant,1,1
91036,Jonathan Nocera,0,1
91037,Leah Pepper,0,1
91038,Donna Jean Fogel,0,1
91039,S.A. Griffin,2,3
91040,Edith Blume,0,1
91041,Liz Sinclair,0,1
91042,Al Cerullo,0,1
91043,John D. Bair,0,2
91044,Andrea Leigh,0,1
91045,Benjamin Rutkowski,2,1
91046,Allan Mindel,2,2
91047,Kim Moarefi,0,1
91048,Denise Shaw,0,1
91064,James Dearlove,0,1
9108,Don Taylor,2,1
911,Robert D. Wachs,2,1
9110,Richard Erdman,2,1
9111,Peter Graves,2,1
9112,Neville Brand,2,3
91154,Robert C. Albertell,0,1
91156,Joan G. Bostwick,0,1
91159,Lisann Gould,0,1
91162,Heidi Herman,0,1
91170,Debra Mintz,0,1
91181,Adolfo Vasquez,0,1
91182,Joe Vernon,0,1
91197,Hanna Landy,1,1
91219,Dick Dial,2,1
91254,Benson Fong,2,1
9126,Edward Fox,2,1
91264,Alejandro Antonio,0,2
91267,Chris Cleveland,0,1
91268,Ruben Fleischer,2,1
91269,Paul Wernick,2,1
91274,Mario Loya,0,1
913,Warren Skaaren,0,1
91303,Randi Brooks,1,1
91305,William Paulson,0,1
91310,Roberto Bessi,0,1
91351,Sarah Hyland,1,2
91355,Christa Théret,1,1
91369,Basil Hoffman,2,2
9137,Renée Zellweger,1,7
91374,Richard Whiting,0,1
9138,Gemma Jones,1,3
91387,Keone Young,2,1
9139,Celia Imrie,1,1
91399,Erik Thomson,2,1
9140,James Faulkner,2,3
91402,Ali Liebert,1,1
91414,Will Seltzer,2,1
9142,Paul Brooke,2,2
91420,Dion Anderson,2,1
91421,Nicholas Wyman,0,1
91422,Michael Luciano,0,1
91423,Amy Glass,0,1
91424,Becky Glass,0,1
91426,Ed Fry,0,1
91427,Patrick John Hurley,0,2
91428,Daniel Chapman,2,1
91430,Greg Rex,0,1
91431,Timothy Leary,2,1
91432,Jerry Rubin,0,1
91433,Bobby Seale,0,1
91434,Rosanna Iversen,0,1
91435,Michael Louden,0,1
91436,Charlie Gates,0,1
91437,Darrick Harris,0,1
91438,Janet Harper,0,1
91439,Peter Nevargic,0,1
9144,Sally Phillips,1,1
91440,Larry Attre,0,1
91441,Frederikke Borge,0,1
91442,Deena Levy,0,1
91443,Kevin Dorman,0,2
91444,Davidson Thomson,0,1
91445,Timothy L. Haffern,0,1
91446,Rodney Clark,2,1
91448,Bradford Tatum,2,2
91449,B.J. Jefferson,1,1
91451,Basia McCoy,0,1
91453,Edward James Hyland,2,2
91458,Mitchell Riggs,0,1
91459,Hugh Hayes,0,1
91460,Robyn Douglass,1,1
91461,Michelle Hurd,1,2
91462,Dulcy Rogers,0,1
9147,Salman Rushdie,2,1
91472,Neil Levy,0,1
91486,Tommy Dysart,2,1
91487,Bruce Kerr,0,1
91488,David Bradshaw,0,1
91489,June Jago,0,1
91490,Kristopher Steele,0,1
91491,Howard Eynon,0,1
91492,Lorraine Bayly,0,1
91494,Enzo Cilenti,2,2
91495,Mimi Kennedy,1,3
91499,Kevin Dowling,2,1
9150,Debra Hayward,1,2
91508,Hassan Johnson,2,1
9151,Liza Chasin,1,4
91537,Stephen Lee,2,1
91541,Daniele Liotti,2,1
91544,Carla Gravina,1,2
91563,Ozzie Devrish,0,1
9157,Jonathan Cavendish,2,1
91573,Christine Boisson,1,1
916,Dennis Klein,2,1
91606,Tom Hiddleston,2,1
916072,Chase Bennett,0,1
91612,Arie Verveen,2,2
91613,Natalie Smyka,1,1
91624,Peter Hooten,0,1
91639,Gia Scala,1,1
91640,Valerie French,1,1
91655,Claire Carleton,1,1
91657,Shannon Collis,1,1
91658,Kevin McCorkle,2,1
91659,Harry Bromley Davenport,2,1
91668,De'Adre Aziza,0,1
91669,Daniel Breaker,0,1
91671,Colman Domingo,2,2
9168,Alan Parker,2,4
9169,Elliott Kastner,2,2
916958,Liza Johnson,0,1
9172,Elizabeth Whitcraft,0,1
91722,Jeremy Lloyd,2,1
91723,Eve Masatoh,0,1
91724,Joyce Hyser,1,2
91725,Clayton Rohner,2,2
9173,Eliott Keener,0,1
9175,Dann Florek,2,1
91763,James Wang,0,2
91779,Billy Morrison,2,1
91781,Ben Tolpin,0,1
9181,Edward Zwick,2,2
9182,Marshall Herskovitz,2,2
91823,Susan Peretz,1,2
91827,Arthur French,2,1
91829,Ira Lewis,0,1
9183,Paula Wagner,1,2
91833,Erik Cord,0,1
91839,Greg Goossen,0,1
9184,Scott Kroopf,2,4
91842,Nancy Parsons,1,1
91843,David Correia,2,1
91848,Richard Christian Matheson,2,1
9185,Tom Engelman,2,1
9186,Chad Lindberg,2,1
9188,Billy Connolly,0,6
9191,Timothy Spall,2,8
9193,Shun Sugata,2,2
9196,Ted Field,2,7
91971,Friedrich von Ledebur,2,1
91982,Stan Gottlieb,2,1
920,Jürgen Prochnow,2,4
9200,John McNaughton,2,1
92032,Heidi Fleiss,0,1
92038,Too $hort,0,1
9205,Denise Richards,1,6
92058,Phil Austin,0,2
9206,Neve Campbell,1,5
92062,Daniel Zirilli,2,2
9207,Theresa Russell,1,5
9208,Robert Wagner,2,4
92086,Tracey Gold,1,1
920864,Walter Alza,2,1
92087,Tempestt Bledsoe,1,2
921,Brigitte Nielsen,1,1
9210,Jeff Perry,2,2
92113,J. Michael McClary,0,1
9212,Jennifer Taylor,1,1
921738,King Baggot,2,2
92189,Doug Swander,2,1
922,Allen Garfield,2,5
9221,Donald Pleasence,2,7
92227,Doug Campbell,2,1
922344,Kitao Sakurai,0,2
9224,Marshall Efron,2,1
92264,Sean Devine,0,1
922684,Marcella Saint-Amant,1,1
92276,Kohl Sudduth,2,1
923,Dean Stockwell,2,7
92312,Corey Taylor,0,1
92317,Spike Brandt,0,1
92326,Constance Marie,1,2
92327,Lindsay Hollister,1,1
92404,Joel Kinnaman,2,3
92426,Liezl Carstens,1,3
92432,Frances Cuka,1,1
92436,Keoni Waxman,2,10
92438,Bruce Pittman,2,1
9248,Nora Ephron,0,2
92483,Spencer Sano,0,1
9249,Steve Nicolaides,2,1
92490,Edward Conna,2,2
92495,John Koyama,0,1
925,Paul Guilfoyle,2,5
9250,Jeffrey Stott,2,2
92509,Lori Loughlin,1,2
9251,Marc Shaiman,2,1
925500,Mitzi Green,1,1
92554,Harry Winer,2,1
92557,"John P. Navin, Jr.",2,2
92565,Larry Flynt,2,1
92568,Sam Rubin,2,1
9257,Bruno Kirby,2,7
92582,Alley Mills,1,2
92585,Dixie Carter,1,1
92586,Ronald E. House,0,1
92587,Gloria Gifford,1,1
92589,Dwayne Adway,2,1
9259,Lisa Jane Persky,1,1
92591,Peter Sullivan,2,1
926,Ola Ray,1,1
92615,Graham Shiels,2,1
92617,Matthew Willig,0,1
92618,James Wlcek,0,1
92658,Byron Minns,2,1
92684,Anthony Geary,2,1
92685,Pat Colbert,0,1
92706,Slash,2,1
92714,John Boxer,0,1
92720,Ben Barzman,0,1
92728,Amy Hargreaves,0,1
9273,Amy Adams,1,4
9274,James Brolin,2,8
9275,Frank John Hughes,2,2
92757,Alfie Wise,0,1
