person_id,name,gender
nm0585906,John Mighton,0
nm0538259,Rachel Majorowski,0
nm0565494,Colleen McCauley,0
nm0580436,Matt Mercier,0
nm0820538,Ralph St. George,0
nm0528546,Rob Lynds,0
nm0913418,Dan Washington,0
nm0284315,Alison Folland,1
nm0108683,Derrick Bridgeman,0
nm0006710,Vik Sahay,2
nm0251059,Shannon Egleson,0
nm0529147,Rob Lyons,0
nm0468967,Steven Kozlowski,2
nm0213246,Jennifer Deathe,0
nm0936001,Scott William Winters,0
nm0931477,Philip Williams,2
nm0640825,Patrick O'Donnell,0
nm0750764,Kevin Rushton,2
nm0283497,Jimmy Flynn,0
nm0134214,Joe Cannon,0
nm0558034,Ann Matacunas,0
nm0687321,George Plimpton,2
nm0166136,Francesco Clemente,2
nm3578142,Jessica Morton,0
nm0605414,Barna Moricz,2
nm0312396,Libby Geller,0
nm0493351,Chas Lawther,2
nm0280584,Richard Fitzpatrick,2
nm0620355,Frank Nakashima,2
nm0110167,Christopher Britton,2
nm0252138,David Eisner,2
nm0402742,Bruce Hunter,0
nm0848326,Robert Talvano,0
nm0021548,James Allodi,2
nm0037806,Michael Arthur,2
nm1338759,Riva Di Paola,1
nm2759735,Daniel Olsen,0
nm0363578,Christian Harmony,2
nm0005101,Harmony Korine,0
nm1340505,Thomas Lundy,2
nm0569289,Paul McGillicuddy,0
nm6119097,Stephen Trouskie,2
nm0035917,Su Armstrong,1
nm0000307,Helena Bonham Carter,1
nm0254362,Alison Elliott,1
nm0421105,Alex Jennings,2
nm0001648,Charlotte Rampling,1
nm0730070,Linus Roache,2
nm0812200,Iain Softley,2
nm0001650,Michael Rapaport,2
nm0001711,Annabella Sciorra,1
nm0621597,Arthur J. Nascarella,2
nm0817983,John Spencer,2
nm0000413,Janeane Garofalo,1
nm0001550,Cathy Moriarty,1
nm0898634,Frank Vincent,2
nm0129538,Paul Calderon,2
nm0001323,Deborah Harry,1
nm0802831,Tony Sirico,2
nm0231283,John Doman,2
nm0954225,Kevin Zegers,2
nm0538655,Wendy Makkena,1
nm0005052,Michael Jeter,2
nm0167850,Bill Cobbs,2
nm0281956,Brendan Fletcher,2
nm0115198,Norman Browning,2
nm0160452,Eric Christmas,2
nm0147083,Nicola Cavendish,1
nm0001747,Charles Martin Smith,2
nm0559444,Yōji Matsuda,0
nm0410942,Yuriko Ishida,1
nm0849100,Yūko Tanaka,0
nm0462006,Kaoru Kobayashi,2
nm0632761,Masahiko Nishimura,2
nm0436639,Tsunehiko Kamijô,2
nm0793585,Sumi Shimamoto,0
nm0913880,Tetsu Watanabe,0
nm1187058,Mitsuru Satô,0
nm0619403,Akira Nagoya,0
nm0594271,Akihiro Miwa,0
nm0605281,Mitsuko Mori,0
nm0605662,Hisaya Morishige,2
nm1232416,Takako Fuji,1
nm0594503,Hayao Miyazaki,2
nm0840699,Toshio Suzuki,2
nm2001426,Yutaka Narita,0
nm1576785,Seiichiro Ujiie,0
nm0865807,Yasuyoshi Tokuma,2
nm0000112,Pierce Brosnan,2
nm0289656,James Frain,2
nm0908116,Polly Walker,1
nm0001324,Ian Hart,2
nm0847261,William Takaku,2
nm0507073,Damian Lewis,2
nm0362738,Rod Hardy,2
nm0517465,Christopher Lofton,0
nm0944003,Tracy Keenan Wynn,0
nm0133459,Christopher Canaan,0
nm0356850,Robert Halmi Sr.,2
nm0438757,Njeri Karago,0
nm0004305,George T. Miller,0
nm0000227,Mira Sorvino,1
nm0000562,Jeremy Northam,2
nm0329422,Alexander Goodwin,2
nm0001165,Charles S. Dutton,2
nm0000719,F. Murray Abraham,2
nm0182184,James Costa,2
nm0056148,Javon Barnwell,0
nm0005342,Norman Reedus,2
nm0051910,Glenn Bang,0
nm0452308,James Kidnie,2
nm0427964,Doug Jones,2
nm0868219,Guillermo del Toro,2
nm0730422,Matthew Robbins,2
nm0097079,Ole Bornedal,2
nm0705205,B.J. Rack,0
nm0000576,Sean Penn,2
nm0000705,Robin Wright,1
nm0000237,John Travolta,2
nm0000529,Debi Mazar,1
nm0005503,Susan Traylor,1
nm0001024,Nick Cassavetes,2
nm0000111,Matthew Broderick,2
nm0001409,Tchéky Karyo,2
nm0822972,Maureen Stapleton,1
nm0086427,Nesbitt Blaisdell,2
nm0708910,Remak Ramsay,2
nm0929502,Lee Wilkof,2
nm0286759,Susan Forristal,1
nm0001162,Griffin Dunne,0
nm0628352,Robert F. Newmyer,0
nm0798711,Jeffrey Silver,2
nm0330565,Robert Gordon,2
nm0000099,Patricia Arquette,1
nm0334179,Lauren Graham,1
nm0152452,Lonny Chapman,2
nm0489436,Robert LaSardo,2
nm0643190,Michael Obel,0
nm0000240,Skeet Ulrich,2
nm0114868,W. Earl Brown,2
nm0924179,Joseph Whipp,2
nm0909384,Kevin Patrick Walls,2
nm0095673,David Booth,2
nm0372967,Lawrence Hecht,2
nm0564589,Frances Lee McCain,1
nm0001857,Henry Winkler,2
nm0000304,Linda Blair,1
nm0893872,Carlo Verdone,2
nm0314358,Claudia Gerini,1
nm0718566,Mino Reitano,0
nm0275138,Andréa Ferréol,1
nm0298553,Nuccia Fumo,1
nm0556188,Nello Mascia,1
nm0210533,Didier De Neck,2
nm0799196,Giuseppe Silvi,0
nm0147602,Rita Rusic,0
nm0147603,Vittorio Cecchi Gori,0
nm0000353,Willem Dafoe,2
nm0000554,Sam Neill,2
nm0001393,Irène Jacob,1
nm0001722,Rufus Sewell,2
nm0946179,Jean Yanne,2
nm0947930,Ho Yi,0
nm0665473,Bill Paterson,2
nm0545207,Graziano Marcelli,0
nm0423470,Hansi Jochmann,1
nm0001003,Simon Callow,2
nm0497876,Michael Lee,0
nm0536597,Leonard Maguire,2
nm1429476,Topan Setiadji,0
nm0672546,Mark Peploe,2
nm0001573,Catherine O'Hara,0
nm0001467,Jared Leto,2
nm0000207,Christina Ricci,1
nm0001653,Stephen Rea,2
nm0058029,Jason Barry,2
nm0607865,Emily Mortimer,1
nm0444096,David Keating,2
nm0905554,Julian Wadham,2
nm0383533,Torri Higginson,1
nm0001638,Jürgen Prochnow,2
nm0923610,Kevin Whately,2
nm0581378,Clive Merrison,2
nm0144875,Nino Castelnuovo,2
nm0744599,Hichem Rostom,2
nm0754125,Peter Rühring,0
nm0425132,Geordie Johnson,2
nm0720082,Liisa Repo-Martell,1
nm0183557,Raymond Coulthard,2
nm0924360,Philip Whitchurch,2
nm0605943,Roger Morlidge,2
nm0792348,Simon Sherlock,2
nm0771923,Sebastian Schipper,0
nm0542512,Sonia Mankaï,0
nm0877193,Rim Turkhi,0
nm0748993,Sebastian Rudolph,0
nm0067845,Sondos Belhassen,0
nm0874458,Gregor Truter,2
nm0587013,Salah Miled,0
nm0359093,Abdellatif Hamrouni,0
nm0907510,Amanda Walker,1
nm0272536,Matthew Ferguson,2
nm0806772,Anthony Smee,0
nm0743605,Lee Ross,2
nm0535582,Dominic Mafham,2
nm0339224,Scott Greenstein,2
nm0951762,Paul Zaentz,0
nm0028861,Steve E. Andrews,0
nm0001641,Vincent Pérez,0
nm0000477,Mia Kirshner,1
nm0006563,Iggy Pop,0
nm1444462,Richard Brooks,2
nm0870962,Thuy Trang,1
nm0144753,Vincent Castellanos,2
nm3191813,Eric Acosta,2
nm0244443,Ian Dury,2
nm0255130,Tracey Ellis,1
nm0005238,Beverley Mitchell,1
nm0807196,Aaron Thell Smith,0
nm0312297,Alan Gelfant,2
nm0220841,Shelly Desai,2
nm0743953,Kerry Rossall,2
nm0691194,Tim Pope,2
nm0333060,David S. Goyer,2
nm0131947,Alessandro Camon,2
nm0609184,Jeff Most,2
nm0696299,Edward R. Pressman,2
nm0000132,Claire Danes,1
nm0000179,Jude Law,2
nm0603402,Jeanne Moreau,1
nm0394119,Billy Hopkins,2
nm0000627,Greta Scacchi,1
nm0828980,Juliet Stevenson,1
nm0860724,Sophie Thompson,1
nm0370410,Denys Hawthorne,2
nm0492373,Phyllida Law,1
nm0126402,Kathleen Byron,1
nm0940105,Edward Woodall,0
nm0135682,Brian Capron,2
nm0923097,Karen Westwood,0
nm0185987,Rebecca Craig,0
nm0235889,Angela Down,1
nm0291599,John Franklyn-Robbins,2
nm0569790,Douglas McGrath,2
nm0353187,Steven Haft,2
nm0144025,Patrick Cassavetti,2
nm0001406,Carol Kane,1
nm0775087,Bitty Schram,1
nm0207203,Jean De Baer,1
nm0291830,Elizabeth Franz,1
nm0546797,Mark Margolis,2
nm0001347,Barbara Hershey,1
nm0050737,Edoardo Ballerini,2
nm0716257,Matt Reeves,2
nm0009190,J.J. Abrams,2
nm0000495,Téa Leoni,1
nm0001546,Mary Tyler Moore,1
nm0000257,Alan Alda,2
nm0001719,George Segal,2
nm0005499,Lily Tomlin,1
nm0420955,Richard Jenkins,2
nm0922927,Celia Weston,1
nm0446314,David Patrick Kelly,2
nm0634726,John Ford Noonan,2
nm0643289,Charlet Oberly,1
nm0197453,Nadia Dajani,1
nm0187199,Don Creech,2
nm0084562,Clarke Bittner,0
nm0467955,Tony Kruk,0
nm0177125,Jonathan Teague Cook,0
nm1684728,Steve Moreno,0
nm0205581,Tori Davis,0
nm0397599,Shawn Michael Howard,2
nm0811562,Suzanne Snyder,1
nm0751102,David O. Russell,2
nm0799003,Dean Silvers,0
nm0000369,Matt Dillon,2
nm0001272,Аннабет Гиш,1
nm0000452,Lauren Holly,1
nm0000459,Timothy Hutton,2
nm0898546,Pruitt Taylor Vince,2
nm0001611,Max Perlich,2
nm0000588,Martha Plimpton,1
nm0090321,Anne Bobby,1
nm0109175,Richard Bright,2
nm0780336,John Scurti,2
nm0029357,Frank Anello,2
nm0441845,Sarah Katz,1
nm0747855,Martin Ruben,2
nm0505760,Allison Levine,1
nm0123427,Earl R. Burt,2
nm0860813,Trent Nicholas Thompson,2
nm0709381,Nicole Ranallo,1
nm0479935,Joyce Lacey,1
nm0259010,Anne W. Erickson,1
nm0733492,Sterling Robson,2
nm0011749,Herbie Ade,0
nm0578335,Tammara Melloy,1
nm2018353,Lori J. Ness,1
nm1940736,Rachel Oliva,1
nm0786105,Tomas Settell,2
nm0001130,Ted Demme,2
nm0003298,Scott Rosenberg,2
nm0001250,Charlotte Gainsbourg,1
nm0000458,William Hurt,2
nm0687506,Joan Plowright,1
nm0461025,Nic Knight,0
nm0397520,Nicola Howard ,0
nm0333802,Sasha Graff,0
nm0789716,Fiona Shaw,1
nm0001036,Geraldine Chaplin,1
nm0740500,Amanda Root,1
nm0746560,Leanne Rowe,1
nm0913264,Richard Warwick,2
nm3175392,Judith Parker,0
nm0001874,Franco Zeffirelli,2
nm0925849,Hugh Whitemore,2
nm0000375,Robert Downey Jr.,2
nm0000424,Hugh Grant,2
nm0001519,Ian McDiarmid,2
nm0533920,Mary MacLeod,1
nm0743925,Willie Ross,2
nm0001355,Michael Hoffman,2
nm0072847,Mark Bentley,0
nm0000574,Jason Patric,2
nm0628601,Thandie Newton,1
nm0236952,Larry Drake,2
nm0001832,Sam Waterston,2
nm0531095,Eric Mabius,2
nm0943709,Sarah-Jane Wylde,0
nm0241090,John Duigan,2
nm0917059,Nick Wechsler,2
nm0000603,Vanessa Redgrave,1
nm0002081,Edward Fox,2
nm0885098,Alida Valli,0
nm0142025,Carlo Cartier,0
nm0309348,Alessandro Gassman,2
nm0084722,Natalia Bizzi,0
nm0410139,John Irvin,2
nm0000197,Jack Nicholson,2
nm0001556,David Morse,2
nm0001378,Anjelica Huston,1
nm0001453,Piper Laurie,1
nm0103071,Richard Bradford,2
nm0055733,Priscilla Barnes,1
nm0046412,David Baerwald,0
nm0005371,Robbie Robertson,2
nm0001698,John Savage,2
nm0001863,Kari Wuhrer,1
nm0912875,Jennifer Leigh Warren,1
nm0808917,Kellita Smith,1
nm0177893,Bobby Cooper,2
nm0606628,Jeff Morris,0
nm0026469,Buddy Anderson,0
nm0441688,Edward L. Katz,0
nm0899995,Joe Viterelli,2
nm0752527,Eileen Ryan,1
nm0410903,Ryo Ishibashi,2
nm0266828,Dennis Fanning,0
nm0186879,Lisa Crawford,0
nm0463583,Jay Koiwai,2
nm0319102,Elizabeth Gilliam,0
nm0752730,Michael Ryan,2
nm0752719,Matthew Ryan,2
nm0671984,Leo Penn,2
nm0020897,Penelope Allen,1
nm0764781,Richard C. Sarafian,0
nm0357464,David Hamburger,2
nm0001216,Tara Fitzgerald,1
nm0573862,Ian McNeice,2
nm0341558,Kenneth Griffith,2
nm0891047,Hugh Vaughan,0
nm0090030,Robert Blythe,0
nm0604669,Garfield Morgan,2
nm0657648,Lisa Palfrey,0
nm0730970,Dafydd Wyn Roberts,0
nm0930043,Anwen Williams,0
nm0262836,Howell Evans,2
nm0129022,Fraser Cains,0
nm0003355,Christopher Monger,2
nm0193501,Sarah Curtis,1
nm0537970,Scott Maitland,0
nm0765470,Paul Sarony,0
nm0382516,Sally Hibbin,1
nm0000412,Andy García,2
nm0638056,Bill Nunn,2
nm0001852,Treat Williams,2
nm0912001,Jack Warden,2
nm0000103,Fairuza Balk,1
nm0000270,Gabrielle Anwar,1
nm0630464,Michael Nicolosi,2
nm0872755,Sarah Trigger,1
nm0833635,David Stratton,2
nm0000189,Jenny McCarthy,1
